"ID","file_name","main_post","name_abbreviation","offentlig_privat","date_post","n_post_day","week","group","municipality","authorName","authorId","id","parentId","timeLabel","subcomment","text","hasMedia","mediaUrl","mediaText","mediaAltText","has_comments","total_n_comments","n_total_reactions","count_like","count_heart","count_haha","count_care","count_angry","count_sad","count_wow"
759,"KaNiP-0405-2_slut.json",1,"KaNi","P","0405","2",1,"treatment","aarhus","Katrine Vinther NielsenKatrine Vinther NielsenKatrine Vinther NielsenOle JessenOle JessenOle JessenHuda ChHuda ChHuda ChHuda ChHuda ChHuda Ch","katrine.v.nielsen.7",NA,NA,NA,NA,"https://m.facebook.com/story.php?story_fbid=545768204423790&id=100069718446298&sfnsn=mo
Forleden deltog jeg i Palæstina film Festival, hvor jeg havde fornøjelsen af at brodere sammen med Farah Oueiti
I aften mindes vi dem, der gav deres liv i kampen mod den nazistiske besættelse af Danmark under 2. Verdenskrig.
Må lysene, mine i ukrainske farver, skinne og funkle og minde om, at der stadig er lande og befolkninger flere steder i verden, der er besat, og som brændende ønsker sig en frihedsaften, sådan som vi har det i Danmark.
#frediverden",TRUE,"https://www.facebook.com/photo/?fbid=545768187757125&set=a.135576195442995&__cft__[0]=AZUPBi3MbUySD6dRN72vF5cQtsWypPy885IYcHDetTV42SLr_rxYcjnpuVywTNlCpgCyfJp7zwIyFk8JcR-NyECY6i6AQVbElcB6TS_I1fFUkCj_LxnBQgCw9HtRbEwGObaOCkwkwb-D2L_F3EbqW1A4CVR7h9C8xfcdweYEy0Oa8_0WQxiAzPQM8u7-oMClgr0&__tn__=EH-y-R","Ingen tilgængelig billedbeskrivelse.",NA,0,0,11,11,0,0,0,0,0,0
758,"KaNiP-0405-1_slut.json",1,"KaNi","P","0405","1",1,"treatment","aarhus","Katrine Vinther NielsenKatrine Vinther NielsenKatrine Vinther NielsenThure HastrupThure HastrupThure Hastrup","katrine.v.nielsen.7",NA,NA,NA,NA,"På næste byrådsmøde har vi endnu et forslag på dagsordenen, som handler om at styrke danskundervisningen og medarbejdernes arbejdsvilkår.
Læs mere her
https://m.facebook.com/story.php?story_fbid=545427097791234&id=100069718446298&sfnsn=mo",FALSE,NA,NA,NA,0,0,6,6,0,0,0,0,0,0
757,"KaNiP-0205-2_slut.json",1,"KaNi","P","0205","2",1,"treatment","aarhus","Katrine Vinther Nielsen","katrine.v.nielsen.7",NA,NA,NA,NA,"Rystende
Hovedrystende forkert
Hvis 10.klasse afskaffes, er der
Ikke mulighed for at forbedre sine karakterer
Ikke mulighed for at blive mere moden og klar
Ikke mulighed for at udvide sin horisont
Billederne er fra, da jeg underviste i 10.klasse. Det var en kommunal 10.klasse, hvor elever fra forskellige sociale lag og kulturelle baggrunde fik udvidet deres horisont i et mangfoldigt fællesskab
Billederne viser 2 OSO-opgaver, hvor eleverne skulle lave en opgave om den uddannelse, de drømte om.
Jeg mindes med glæde de to elevers opgave og deres engagement i at udarbejde den: De blev klogere på, hvad de ville.
Jeg er ikke et sekund i tvivl om, hvad 10.klasse kan: et år, hvor man har mulighed for at udvikle sig og modnes.
Det er der brug for i dag, hvor flere og flere elever er ramt af præstationspres og mistrivsel.
Derudover er der en indbygget ulighed i forslaget.
Det er en ommer.
https://www.dr.dk/.../10-klasse-skal-afskaffes-lyder...",TRUE,"https://www.facebook.com/photo/?fbid=10230912429702092&set=pcb.10230912430582114&__cft__[0]=AZWVj1OhWQR3a7rR5p2gXDqHgTQfETxVt_QuI6lea9N6EUnn2ypZL0jfX36qrAS9vtuEGj2xX5V8tJrzHfEPqcD_xDFNe8mIGEwHe9Gt_VB7LkfuqT1NRHeOQB0b_TSoIdE&__tn__=*bH-R","",NA,1,16,105,105,0,0,0,0,0,0
756,"KaNiP-0205-1_slut.json",1,"KaNi","P","0205","1",1,"treatment","aarhus","Katrine Vinther NielsenKatrine Vinther NielsenKatrine Vinther NielsenLeif PlauborgLeif PlauborgLeif Plauborg3 andre3 andre","katrine.v.nielsen.7",NA,NA,NA,NA,"https://m.facebook.com/story.php?story_fbid=544259911241286&id=100069718446298&sfnsn=mo
KÆRE KOMMUNALPOLITIKER
Jeg har fået et brev fra formændene for Lærerforeningen i de 6 største byer.
Det er et brev, vi skal tage alvorligt.
Folkeskolen skal styrkes.
De skriver bl.a.:
""Vores elevers mistrivsel har store konsekvenser, ikke blot for det enkelte barn og for den enkelte familie. Når
børn og unge kæmper for at finde fodfæste, sætter det aftryk i klasseværelset, skolegården og hele folkeskolen
som institution. Det er prisværdigt at forsøge at inkludere de elever, som har det svært, men når ressourcerne
og de specialpædagogiske kompetencer ikke følger med, så er inklusionen dømt til at fejle. ""
Læs mere her:
https://www.dr.dk/.../danske-laererkredse-i-faelles...",TRUE,"https://www.facebook.com/photo/?fbid=544259897907954&set=a.135576195442995&__cft__[0]=AZU8fS05SLtZvie5LzPHrTpfpyfxaJvoMaJSXYgVxSXVcE1xG6bvVihJNK0n-opmdizBjQX4px3sOTkMKrVnXSrSaIlRYxoUchclK7iAaU9Oq9wQHnx4lY3gll9gbzu4dHCiKzI0qa4QG_J37OOQLrbnzaOmlJm5xyYytoSts_YE1vGGBe-Kdcoi4fFc0ZTxUoQ&__tn__=EH-y-R","Ingen tilgængelig billedbeskrivelse.",NA,1,1,32,32,0,0,0,0,0,0
753,"KaNiP-0105-1_slut.json",1,"KaNi","P","0105","1",1,"treatment","aarhus","Katrine Vinther Nielsen","katrine.v.nielsen.7",NA,NA,NA,NA,"Så er det 1.maj, jeg har gjort mig klar til festdag, og skrevet om de kampe, jeg kæmper i byrådet for, at medarbejdernes vilkår forbedres og stemme bliver hørt.
God 1.maj",TRUE,"https://www.facebook.com/photo/?fbid=10230898426832029&set=pcb.10230898427272040&__cft__[0]=AZXTPVhpXuQ1MsNYKdvsSAf8gCceC30yBX6ZuH_7V7MFu9aoJxLt3A2fDtSd4y0MaRC1Z3rUUHZeJth3F30OqWcj0yn8BBhjFG6b1pcvAFwXGztcQTdxbN4NtGbt0w4OAhQ&__tn__=*bH-R","",NA,1,1,63,63,0,0,0,0,0,0
752,"KaNiO-3005-3_slut.json",1,"KaNi","O","3005","3",5,"treatment","aarhus","Katrine Vinther Nielsen - SFKatrine Vinther Nielsen - SFKatrine Vinther Nielsen - SF","profile.php",NA,NA,NA,NA,NA,TRUE,"https://www.facebook.com/photo/?fbid=560253492975261&set=a.135576192109662&__cft__[0]=AZVATaYSBw99eaHlwwSYD5Vefr3LhzhTJiN87GOsbJFOwfcp8yP0Qk_2qPeqOiywyVdqu3J7yHgv28PBf4ZMcIaMLH1n__KQx3kYUAZ5lZvzCkavIy_y2Ye-g1kehnnwhWW-B2tI6278rA6wErtEb5K3lkV_3awVUMg063gKHj2BVQ&__tn__=~H-R","Kan være et billede af 1 person",NA,0,0,7,7,0,0,0,0,0,0
751,"KaNiO-3005-2_slut.json",1,"KaNi","O","3005","2",5,"treatment","aarhus","Katrine Vinther Nielsen - SFKatrine Vinther Nielsen - SFKatrine Vinther Nielsen - SF","profile.php",NA,NA,NA,NA,NA,TRUE,"https://www.facebook.com/photo/?fbid=560244939642783&set=a.135576202109661&__cft__[0]=AZXy5X56oDnS7MfGmooMS2sKpxQmvKbSNvUfZf7KD357A2x2o4-6sXoTW0ZIAdLiuA_fX_en_yUEEoBWVOtTNGSdQWPVTRH8kj2erzxaWds47voSZYT3rzegu2Oat-pa33N-ju-lZhkNtjKpbbOggbpfJsxAPbOel6dXuPIz7NajWg&__tn__=EH-R","Kan være et billede af 1 person og baby",NA,0,0,11,10,1,0,0,0,0,0
750,"KaNiO-3005-1_slut.json",1,"KaNi","O","3005","1",5,"treatment","aarhus","Katrine Vinther Nielsen - SF","profile.php",NA,NA,NA,NA,"Jeg har truffet svær, men nødvendig beslutning.
https://m.facebook.com/story.php?story_fbid=631854325633759&id=100064275925914",FALSE,NA,NA,NA,1,1,22,15,5,0,2,0,0,0
735,"KaNiO-0505-1_slut.json",1,"KaNi","O","0505","1",1,"treatment","aarhus","Katrine Vinther Nielsen - SF","profile.php",NA,NA,NA,NA,"Jeg lovede at gøre mit til at dette forslag blev realiseret, så derfor har vi et forslag på kommende byrådsmøde, som gerne skulle sikre, at byrådsmedlemmerne høres om overenskomster for kommunalt ansatte.
https://aarhus.enhedslisten.dk/.../byroedder-skal-hoeres.../
https://m.facebook.com/story.php?story_fbid=519692640364680&id=100069718446298
Jeg har netop haft et par dage på Kommunalpolitisk Topmøde, hvor et meget vigtigt forslag om øget demokrati i overenskomstforhandlingerne blev vedtaget.
Jeg står her sammen med nogle af forslagsstillerne fra København, Gorm Anker Gunnarsen og Stine Finné Toft.
Nu er det afgørende, at vi i alle kommuner følger op og tager ansvar for, at forslaget bliver til virkelighed.
Det vil jeg gøre mit til.
Stine holdt en flot tale som motivering af forslaget:
""Vi har fra Københavns Kommunes side stillet forslag om, at indhentningen af forslag til overenskomstkrav fra kommunalbestyrelserne forud for fastlæggelsen af KLs krav til overenskomstforhandlingerne i 2024
Det kan måske lyde som et meget teknisk forslag. Men faktisk er det et forsalg, der handler om mere demokrati.
I dag er det sådan at KLs forslag til overenskomstforhandlingerne indhentes rent administrativt f.eks. via kommunaldirektørerne.
Det vi opfordrer bestyrelsen til er at vi – som folkevalgte repræsentanter – også høres. Fordi det er os der som lokalpolitikere skal stå på mål for velfærden i vores kommuner.
Vi står alle steder og mangler medarbejdere i den offentlige sektor. Vi mangler pædagoger, lærere, SOSUere og sygeplejersker.
Og beboerne i vores respektive kommuner har en berettiget forventning om at vi gør, hvad vi kan for at løse de problemer.
Derfor er det vigtigt at de kommende overenskomstforhandlinger kommer til at handle om fastholdelse of rekruttering af kommunale medarbejdere.
Og bare for at nævne et enkelt eksempel. I 28 af landets kommuner har vi tilbudt pædagogmedhjælpere, at de kan tage en merituddannelse som pædagog med fuld løn, mens de arbejder. Men det må vi ikke mere – fordi KL vurderer at det er imod overenskomsten.
Det skal vi have lavet om, så det bliver muligt for os kommunalbestyrelsesmedlemmer at handle på den udfordring vi står overfor i forhold til fastholdelse og rekruttering.
Derfor stiller vi det her forslag. For at få en mere demokratisk proces hos os som arbejdsgivere – ligesom lønmodtagerne har en demokratisk proces i forhold til deres overenskomstkrav.""",TRUE,"https://www.facebook.com/photo/?fbid=519692627031348&set=a.135576195442995&__cft__[0]=AZVbDS2mVwp7aS9LcdxHVVPFVkc-HdP-QsztYbm1rqWgSLeLNadhng9taHs9eWzB3pmTDehnI-ej8GPCKAY4b6CbDJh5gxSlBBOI1DITALkSFZLJGEPhlIR0iqPr_f2OE8yq5_Ors8nH0c19IfF44B4f7wR9RrmPS6WtwK22HXUpourDwpWECx9W52ONm8fntO4&__tn__=EH-y-R","Ingen tilgængelig billedbeskrivelse.",NA,0,0,8,8,0,0,0,0,0,0
734,"KaNiO-0405-4_slut.json",1,"KaNi","O","0405","4",1,"treatment","aarhus","Katrine Vinther Nielsen - SF","profile.php",NA,NA,NA,NA,"Forleden deltog jeg i Palæstina film Festival, hvor jeg havde fornøjelsen af at brodere sammen med Farah Oueiti
I aften mindes vi dem, der gav deres liv i kampen mod den nazistiske besættelse af Danmark under 2. Verdenskrig.
Må lysene, mine i ukrainske farver, skinne og funkle og minde om, at der stadig er lande og befolkninger flere steder i verden, der er besat, og som brændende ønsker sig en frihedsaften, sådan som vi har det i Danmark.
#frediverden",TRUE,"https://www.facebook.com/photo/?fbid=545768187757125&set=a.135576195442995&__cft__[0]=AZWE06OZObfga2ba9JTttVfsipfXjvYgo89ngM6XP0Eyj5MB4b04h52z0J1dDOChOVE_FEeoGn7669ZsmfD5wn7iGFHQDpDtAz1E9xbD6l64xjWMK0NOLczuKKy459QTyw4km4P9RsIGG8o11zDWj6HF&__tn__=EH-R","Ingen tilgængelig billedbeskrivelse.",NA,0,0,9,9,0,0,0,0,0,0
733,"KaNiO-0405-3_slut.json",1,"KaNi","O","0405","3",1,"treatment","aarhus","Katrine Vinther Nielsen - SF","profile.php",NA,NA,NA,NA,"Tak for et godt møde
I dag drak vi i ÅFO kaffe med Katrine Vinther Nielsen - Enhedslisten mens vi drøftede vigtige emner.
Midtbyanalysen fik en tur: vi savner fokus på kvalitet, forældretilfredshed, mangfoldighed og den slags parametre som sikrer de gode børneliv.
Vi ønsker en mere fleksibel tilgang til at udnytte dagtilbudspladser i vores by, så vi fylder de pladser, vi har, frem for at bygge nye og lukke gamle. Det mest bæredygtige byggeri er det der allerede er bygget. Samtidig skal det være en opgave at sikre at forældrene præsenteres for forskellige muligheder for pladsvalg
Vi var også omkring organiseringen af UngiAarhus og Børn og unge. Vi gentager ""gå med lederne denne gang."" Genfind: respekt tillid og engagement ellers kan det blive ekstra vanskeligt at få en omstrukturering til at virke.
Sidst var vi omkring mulige kommende besparelser. Vi er helt enige med Enhedslistens her: spar ikke på børn og unge. Vi værner om de små og tænker langt sammen.
Tak for et fint møde",TRUE,"https://www.facebook.com/photo/?fbid=615901937246262&set=a.551169850386138&__cft__[0]=AZWDJcGwJ7FdN4MMcS2AiRsqs2XLgKtyxp-GHG0IKNnEXakecynS5iosSnJyT2NTyvClzVGN7g2yrn2rnZFJoWyA-aD3H1o08NF0XHDLsL0CNAnPhEXfQirCyBERWDmkzew-kYdQLlzFs4IsC9mKgyv0NcRl2zY6zzsDXr-NhjSOrBbrK4LWjBezor_OB7Oou5g&__tn__=EH-y-R","Ingen tilgængelig billedbeskrivelse.",NA,0,0,7,6,1,0,0,0,0,0
732,"KaNiO-0405-2_slut.json",1,"KaNi","O","0405","2",1,"treatment","aarhus","Katrine Vinther Nielsen - SF","profile.php",NA,NA,NA,NA,"På byrådsmødet har vi endnu et forslag, som handler om medarbejdernes vilkår. Derudover handler det også om at styrke danskundervisningen.
Læs mere her:",FALSE,NA,NA,NA,0,0,3,3,0,0,0,0,0,0
731,"KaNiO-0405-1_slut.json",1,"KaNi","O","0405","1",1,"treatment","aarhus","Katrine Vinther Nielsen - SF","profile.php",NA,NA,NA,NA,"https://m.facebook.com/story.php?story_fbid=10230912430582114&id=1468294755&sfnsn=mo
Rystende
Hovedrystende forkert
Hvis 10.klasse afskaffes, er der
Ikke mulighed for at forbedre sine karakterer
Ikke mulighed for at blive mere moden og klar
Ikke mulighed for at udvide sin horisont
Billederne er fra, da jeg underviste i 10.klasse. Det var en kommunal 10.klasse, hvor elever fra forskellige sociale lag og kulturelle baggrunde fik udvidet deres horisont i et mangfoldigt fællesskab
Billederne viser 2 OSO-opgaver, hvor eleverne skulle lave en opgave om den uddannelse, de drømte om.
Jeg mindes med glæde de to elevers opgave og deres engagement i at udarbejde den: De blev klogere på, hvad de ville.
Jeg er ikke et sekund i tvivl om, hvad 10.klasse kan: et år, hvor man har mulighed for at udvikle sig og modnes.
Det er der brug for i dag, hvor flere og flere elever er ramt af præstationspres og mistrivsel.
Derudover er der en indbygget ulighed i forslaget.
Det er en ommer.
https://www.dr.dk/.../10-klasse-skal-afskaffes-lyder...",TRUE,"https://www.facebook.com/photo/?fbid=10230912429702092&set=pcb.10230912430582114&__cft__[0]=AZW1oQgRHlyh8Yy_RxKi-opVIhXJ2U0tij6kqBEBkIY-JCAE-3U_TpIe31qh3AlJrCFW7wTfnGS1_-eTYBv_KTnknDEpyCKtRwSMqdNIfufCu2OStKriacnKy-1jsEgChEmuOqQDTNuGW01VXMwSINeYwscMsZNkJn4BOiQyOp9jbSWKn72BjCNxGjh2ri0WscA&__tn__=*bH-y-R","",NA,0,0,2,2,0,0,0,0,0,0
730,"KaNiO-0205-1_slut.json",1,"KaNi","O","0205","1",1,"treatment","aarhus","Katrine Vinther Nielsen - SF","profile.php",NA,NA,NA,NA,"KÆRE KOMMUNALPOLITIKER
Jeg har fået et brev fra formændene for Lærerforeningen i de 6 største byer.
Det er et brev, vi skal tage alvorligt.
Folkeskolen skal styrkes.
De skriver bl.a.:
""Vores elevers mistrivsel har store konsekvenser, ikke blot for det enkelte barn og for den enkelte familie. Når
børn og unge kæmper for at finde fodfæste, sætter det aftryk i klasseværelset, skolegården og hele folkeskolen
som institution. Det er prisværdigt at forsøge at inkludere de elever, som har det svært, men når ressourcerne
og de specialpædagogiske kompetencer ikke følger med, så er inklusionen dømt til at fejle. ""
Læs mere her:
https://www.dr.dk/.../danske-laererkredse-i-faelles...",TRUE,"https://www.facebook.com/photo/?fbid=544259897907954&set=a.135576195442995&__cft__[0]=AZXgOK6dgpLklUBy39cUVYLNiU0MqI4aDxTmcN_Ik_wcRVR4c5YFbbF7njE2oo-xy67ythbwyDLsw4sc1jte2kvXOhHyKN0nOCItYDhQdlie6P_6u2-gaP7ph3HwHK1M1YsZDDumqCskN9scTocB8evp&__tn__=EH-R","Ingen tilgængelig billedbeskrivelse.",NA,0,0,11,11,0,0,0,0,0,0
727,"KaNiO-0105-1_slut.json",1,"KaNi","O","0105","1",1,"treatment","aarhus","Katrine Vinther Nielsen - SF","profile.php",NA,NA,NA,NA,"I anledning af 1.maj har jeg skrevet et læserbrev om de kampe jeg kæmper i byrådet for, at medarbejdernes vilkår forbedres og stemme høres.
God 1.maj",TRUE,"https://www.facebook.com/photo/?fbid=543704124630198&set=a.135576195442995&__cft__[0]=AZU13TyXEDXEnRc2o4sKST9qz8siyRnJYi5y2ac2BIkb-x8l2-X4h2WWDCBAq7orZCeE02LQLnfPGaGJBkBVaD9xKTRPzb52U3Vive37NFFQV8QtnrxOK1VA-9nyIliU1jbSx9insyCkYs8ovR5fI6Ji&__tn__=EH-R","Ingen tilgængelig billedbeskrivelse.",NA,0,0,20,20,0,0,0,0,0,0
580,"JeLuP-1706-1_slut.json",1,"JeLu","P","1706","1",7,"treatment","copenhagen","Jens-Kristian Lütken","jenskristian.lutken",NA,NA,NA,NA,"Tak for et hektisk, men fantastisk folkemøde med mange gode debatter og snakke.",TRUE,"https://www.facebook.com/photo/?fbid=10161381893590820&amp;set=pcb.10161381895920820&amp;__cft__[0]=AZUp16sCttUK6i00GkuZT8jZ_ofE4BtNnzWPYR5WLNZdG42X5AdUocAoOV_xrmSF-TLvgx7bTjNifJzsS4HFoDJmrissb2xD4qKbRflpDhu09xBXIFLPVqYUoknGKlQpFRw&amp;__tn__=*bH-R","",NA,1,2,43,43,0,0,0,0,0,0
579,"JeLuP-1406-1_slut.json",1,"JeLu","P","1406","1",7,"treatment","copenhagen","Jens-Kristian LütkenJens-Kristian LütkenJens-Kristian LütkenCOPENHELLCOPENHELLCOPENHELL","jenskristian.lutken",NA,NA,NA,NA,"Jeg er den eneste på CopenHell i hvid skjorte - til gengæld er jeg på hovedscenen 🤘",TRUE,"https://www.facebook.com/photo/?fbid=10161375543655820&amp;set=a.98890220819&amp;__cft__[0]=AZXeX4nRHhpCView76aClRohYbMkRn8wkugxjp6-BuEeU8wttruaXDVeoZmGMVKTKwrdGJRzv1HsPNPIlmUt2TxmnoTXfMycWpnFVd8Xo_5vUsBCOcYDjN7Ebk4pLfGcKLUlQDlfuSh61fp594OadcOLtOMqciG03VF_UJ-rsWYs1w&amp;__tn__=EH-R","Kan være et billede af 1 person og højttaler",NA,1,15,211,165,0,46,0,0,0,0
575,"JeLuP-0105-1_slut.json",1,"JeLu","P","0105","1",1,"treatment","copenhagen","Jens-Kristian LütkenJens-Kristian LütkenJens-Kristian LütkenSMVdanmarkSMVdanmarkSMVdanmark","jenskristian.lutken",NA,NA,NA,NA,"VALGT SOM SPIDSKANDIDAT
Det er et kæmpe privilegium at få medlemmernes tillid på den måde. Tak!
København skal være den by i verden, hvor det er bedst at bo
Jeg vil kæmpe for at sætte en retning for København, hvor vi omfavner vækst og udvikling. København skal være Nordens hovedstad og tiltrække kloge hoveder og nye virksomheder fra hele verden.
Vi skal løse klimakrisens udfordringer med nye løsninger der skaber vækst og arbejdspladser. For eksempel skal København være den by i EU, hvor det er lettest at have elbil.
Motorvejene skal overdækkes for at skabe nye grønne byrum og komme støjen til livs.
Private skal have mulighed for at sætte solceller op på kommunale bygninger, således at vi får mere grøn strøm uden at kommunen skal betale for det.
Vi skal have gode skoler, som har plads til alle - også dem som har brug for ekstra udfordringer og svære opgaver.
Vi skal have mere frit valg og eksempelvis fri-plejehjem i alle bydele.
København har alle muligheder og dem vil jeg gerne være med til at gribe",TRUE,"https://www.facebook.com/photo/?fbid=10161277333595820&set=a.98890220819&__cft__[0]=AZVwJ55_khbfzkSCRRVohDlEZOjs_ckrSe93S4eiIWfDzVhfIUlRzhp-d4l0meekb-Hmuqg3uZOtxZO2xbwtkKOAYYAjgycRgfkArJ7ZE_T_B9tuyuy1w2thtyNR8NLABuYh-VlBsCMhZwpH71qXjE9IDs39b051nxlYOuEro4Xwsw&__tn__=EH-R","Ingen tilgængelig billedbeskrivelse.",NA,1,38,177,164,13,0,0,0,0,0
573,"JeLuO-1705-1_slut.json",1,"JeLu","O","1705","1",3,"treatment","copenhagen","Jens-Kristian Lütken","jklytken",NA,NA,NA,NA,"GRATULERER MED 17. MAI 🇳🇴🇳🇴🇳🇴
I dag kan man se snesevis af norske flag og smukke nationaldragter pryde de københavnske gader i anledningen af Norges nationaldag.
I København har vi stærke bånd til vores norske venner, og mange nordmænd bor og arbejder i dag i vores by.
Det er jeg meget glad for og stolt over.
For det er hjerteblod for mig, at København er en by, som kan tiltrække kloge hoveder og nye virksomheder fra hele verden.
Vi har også et tæt samarbejde med Oslo, eksempelvis var jeg i sidste uge på Oslo Rådhus for at tale på en konference om ekstremisme. Efterfølgende havde jeg et møde med en statslige styrelse for at udveksle erfaringer om bekæmpelse af negativ social kontrol
Derfor skal der lyde et stort gratulerer med jeres nationaldag til alle nordmænd i København - kort sagt: JA VI ELSKER DETTE LANDET🇳🇴🇳🇴🇳🇴",TRUE,"https://www.facebook.com/photo/?fbid=685934083342682&amp;set=pcb.685934170009340&amp;__cft__[0]=AZVS4IXimqOYBbPSp0gqGjQvl_30by7o270-LKJv2lWU3kxgeWNN9pgS-7ZTnJ188Kq6jvh2Z0qCIqpvqeRyt4_mZ6VpgKJRfUB2dmngM_E9d0kBSHxF7NB7N2BI0cKJ_tUti2BCEXkDtHBmbyh0xff1&amp;__tn__=*bH-R","",NA,1,1,7,7,0,0,0,0,0,0
570,"JeKjP-3005-1_slut.json",1,"JeKj","P","3005","1",5,"treatment","aarhus","Jesper Kjeldsen","profile.php",NA,NA,NA,NA,"Ukrainske venner på besøg
Bruger aftenen i selskab med delegationen fra vores Ukrainske venskabsby i Lviv. Aarhus kan gøre meget for at hjælpe og det er vigtigt at vi bruger tid på at lære hinanden at kende. Rørende og stærke beretninger. Vandteknologi var et stort emne og vigtig for genopbygningen når freden kommer og Putin er besejret. Der kan vi noget særligt i Aarhus.
Slava Ukraini.",TRUE,"https://www.facebook.com/photo/?fbid=10159578912203907&set=a.28375738906&__cft__[0]=AZXQDsFwH7qNkM5BzPTm7nmKkr7lM56RFAv8EaMCFjwFUJ5IOWD-bJ_9e6g3GMkvgs1Camu6Q3MYr18FTcyxV8_tuyU4HPdMZ2pZmjmHJhn-TqG5chYg4dEx8imy82-iI_w&__tn__=EH-R","Kan være et billede af 13 personer",NA,0,0,20,20,0,0,0,0,0,0
566,"JeKjP-0405-1_slut.json",1,"JeKj","P","0405","1",1,"treatment","aarhus","Jesper Kjeldsen","profile.php",NA,NA,NA,NA,"Aldrig glemme 🇩🇰🕯️Det er 4. maj og det bliver altid markeret hjemme hos os. Her til aften fortalte jeg Sigurd om hvorfor vi sætter lys i vinduet og vi læste i bogen “Seje kvinder der ændrede verden”, kapitlet om Anne Frank. Jeg synes det er så vigtigt at vi ikke glemmer 4. Maj. Generationen der har oplevet krigen er her ikke for altid, men vi der har fået førstehånds fortællingen om besættelsen, har et ansvar for at bære beretningen og traditionerne omkring 4. maj videre. Særligt når man tænker på at der kun er sølle 1500 km til Ukraine og at der desværre stadig er noget tid før de kan sætte lys i vinduerne. For præcis et år siden stod jeg sammen med masser af andre Aarhusianere og lyttede til Præsident Zelenskyj, der talte direkte til danskerne. Det var utrolig stærkt. Også i år er lyset for Ukraine 🇩🇰🇺🇦",TRUE,"https://www.facebook.com/photo/?fbid=10159527781343907&amp;set=pcb.10159527806888907&amp;__cft__[0]=AZV_XzQkTkZs9FlMsrKphVwHjjFzJjJpD5N8yky7fdGA4bF8koA52Xr0v7TbfCUJepffkZIe3Hj4_zCw_uOMqQ6vQxj8tKFBksTxGeeVyMl8Mi6Z9zaUZAIS7jo_x8XyB8Q&amp;__tn__=*bH-R","",NA,1,2,28,26,2,0,0,0,0,0
565,"JeKjP-0305-1_slut.json",1,"JeKj","P","0305","1",1,"treatment","aarhus","Jesper Kjeldsen","profile.php",NA,NA,NA,NA,"❤️🦐",TRUE,"https://www.facebook.com/photo/?fbid=10159525408513907&amp;set=a.28375738906&amp;__cft__[0]=AZWzWBT5TflkxeTMbDXwvjFvQTLU5JwHGnf_VdzTs_xOVKqiH_PDvsx8wNZUCLn7G2RalszXL69FQJk5ovMKDfObPTB0g0eIPcNyZ2hB9DRxKJ5zGzmmpS_UATMPDMdok_U&amp;__tn__=EH-R","Ingen tilgængelig billedbeskrivelse.",NA,0,0,49,34,15,0,0,0,0,0
564,"JeKjO-3005-1_slut.json",1,"JeKj","O","3005","1",5,"treatment","aarhus","Jesper Kjeldsen","StemJesperKjeldsen",NA,NA,NA,NA,"Ukrainske Venner på besøg
Bruger aftenen i selskab med delegationen fra vores Ukrainske venskabsby i Lviv. Aarhus kan gøre meget for at hjælpe og det er vigtigt at vi bruger tid på at lære hinanden at kende. Rørende og stærke beretninger . Vandteknologi var et stort emne og vigtig for genopbygningen når freden kommer og Putin er besejret. Der kan vi noget særligt i Aarhus.
Slava Ukraini.",TRUE,"https://www.facebook.com/photo/?fbid=664850108988861&set=a.223868939753649&__cft__[0]=AZUPNzJMJTWXTDBFrm65MEEvM8aNSk1H52Cf_6tsZ29Lcx7Vh8JCN4x3liJ9sNRBUZYccoHdavp5ydZDel4M3IBbaDEE62n4DQ4w_YbZB4oSbajN8auPHXvZ5zUK0eeIYoz-h8cKAsctbXCM3dLoQRAc&__tn__=EH-R","Kan være et billede af 13 personer",NA,0,0,2,2,0,0,0,0,0,0
562,"JeKjO-0405-1_slut.json",1,"JeKj","O","0405","1",1,"treatment","aarhus","Jesper Kjeldsen","StemJesperKjeldsen",NA,NA,NA,NA,"Aldrig glemme 🇩🇰🕯️Det er 4. maj og det bliver altid markeret hjemme hos os. Her til aften fortalte jeg Sigurd om hvorfor vi sætter lys i vinduet og vi læste i bogen “Seje kvinder der ændrede verden”, kapitlet om Anne Frank. Jeg synes det er så vigtigt at vi ikke glemmer 4. Maj. Generationen der har oplevet krigen er her ikke for altid, men vi der har fået førstehånds fortællingen om besættelsen, har et ansvar for at bære beretningen og traditionerne omkring 4. maj videre. Særligt når man tænker på at der kun er sølle 1500 km til Ukraine og at der desværre stadig er noget tid før de kan sætte lys i vinduerne. For præcis et år siden stod jeg sammen med masser af andre Aarhusianere og lyttede til Præsident Zelenskyj, der talte direkte til danskerne. Det var utrolig stærkt. Også i år er lyset for Ukraine 🇩🇰🇺🇦",TRUE,"https://www.facebook.com/photo/?fbid=648449200628952&amp;set=pcb.648449293962276&amp;__cft__[0]=AZX2L2c3FZDjRcQul_R1Dh8yQ19fckCRFX0OzTJ8b2qg0HmrzfyOJulGze9awSBOXXoNRcPUO3Tqat5AaCUMzHy6LsNfkrTI4bmG9m3lBVAIll75VwsLdhroC0CLEW03Jf1KaZn3nevoEFTUfx9GBV7W&amp;__tn__=*bH-R","",NA,1,1,14,10,4,0,0,0,0,0
